ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABSA34,05SWE01014,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,water high and turbid-brownish color from turbidity.  Some debris coming d/s,06/08/2005 10:30:00,9105,532,FLUORIDE DISSOLVED," ",0.06,mg/L,0.0500,,,,,356,0.05,23
ABSA34,05SWE01482,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"20 degrees, suny,light NW wind, river level is high up to HWM on edges,some small debris still floating. Turbidity and sedminet high.",07/07/2005 11:00:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,05SWE02059,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Cold,windy,rainy,water slightly turbid, water level still up for this time of year.",08/11/2005 11:30:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,05SWE02839,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,Water somewhat high for this time of year.,09/08/2005 11:30:00,9105,532,FLUORIDE DISSOLVED," ",0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,05SWE03607,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Low turbidity, water level still high for this time of year.",10/06/2005 10:45:00,9105,532,FLUORIDE DISSOLVED," ",0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,05SWE03980,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"Ice pans coming down river, boat launch ice jammed up, water color green yellow, LB not as much ice, able to get a good sample",11/09/2005 11:25:00,9105,532,FLUORIDE DISSOLVED," ",0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,05SWE04084,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"River frozen over,small open lead evident, ice 6-10 inches thick in middle.  Slight jumble in middle.",12/07/2005 12:45:00,9105,532,FLUORIDE DISSOLVED," ",0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00007,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,1,N,Great flow at centre.  2cm of snow cover.  Ice thickness at center 50cm.  Water yellowish but no odor.  Open lead d/s of hwy bride right around the bend .  complete ice cover through town and upstream.,01/11/2006 12:15:00,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00046,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"total ice cover, approx 8 cm new snow , very faint pulp mill odour to sample",02/08/2006 12:00:00,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00215,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"15 cm snow cover, no open lead near sampling site. Thick solid ice ~80 cm.  Found flow at about center channel.",03/15/2006 12:15:00,9105,532,FLUORIDE DISSOLVED," ",0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00521,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Sampled by boat at center channel, town boat launch unsafe, had to launch on shoreline.  Moderately turbid water, some ice left on southern bank.",04/27/2006 12:00:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00641,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,winklers taken a different spots due to drifting.,05/18/2006 11:15:00,9105,532,FLUORIDE DISSOLVED," ",0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00702,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,16,N,COLOR LIGHT BROWN GOOD FLOW USED NEW LDO PROBE,06/14/2006 12:30:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE00968,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"TOC missing-reason unknown.CLOUDY, THUNDERSTORM, WIND 20-25KM/HR RIVER QUITE HIGH",07/11/2006 11:45:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE01706,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,moderately turbid brownish water warm +25 dry month so far but levels are still typical for early august all bottles filled from carboy except pesticides,08/08/2006 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE01817,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,river very low sunny and warm thin cloud cover,09/07/2006 13:00:00,9105,532,FLUORIDE DISSOLVED," ",0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE01820,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Silica and TOC missing-reason unknown.Level looks like it has dropped alot, fall low flow",10/04/2006 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE02702,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,,11/15/2006 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,06SWE03022,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,ABOUT 10 INCHES OF SNOW GOOD THICK ICE ABOUT 6 INCHES SAMPLED IN CENTER VERY GOOD FLOW NO WIND ABOUT -5,12/07/2006 17:15:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE00006,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,Snow covered Majority of river is frozen all the way across small open lead approx 300m upstream from sampling holes Sampled in augered hole sunny partly cloudy Ice 40cm thick good flow,01/16/2007 13:45:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE00076,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,Really good flow sampled at center no wind total snow cover.,02/20/2007 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE00349,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,Overcast -5 ice cover across Sonde not working in the field pH and cond reading were done back at the office.,03/20/2007 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE00705,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,LOTS OF WOOD DEBRIS FLOATING DOWN THE RIVER WIDE OPEN SUNNY CLEAR DAY,04/25/2007 11:05:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE00951,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"TOC analysis not requested water lavel quite high, although water mark is ~1m higher than wl now turbidity high still some sticks and debris floating town",05/15/2007 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE01792,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,river flowing fast and high lots of logs and debris floating down the river sampled left bank very cloudy some recent rained. Rained lots the whole way to the site,06/12/2007 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE01851,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,TOC was not requested. Sunny warm calm winds moderately high flow some debris coming d/s flow has been about 0.5m higher,07/10/2007 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE02439,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,river on the way up some logs coming down 2-6 inches of preci[ out of west on the weekend moderately turbid brownish water both tribs in town appear to be flowing,08/08/2007 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE02805,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,sunny and windy day about 16,09/11/2007 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE03174,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,TOC analysis not requested overcast though some sun some turbidity bottom nice and slimy,10/10/2007 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE03592,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,ice is starting to form edge ice on both banks of river alot of ice pans mostly concentrated near rb sampled lb snowing very cold,11/07/2007 11:25:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,07SWE03741,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,sampled straight off boat launch jumbled ice in middle smooth ice along rb&lb overflow areas u/s,12/12/2007 11:45:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE00015,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Cold -20, no wind lots of snow cover",01/10/2008 12:15:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE00059,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,PAH was not requested. Alot of snow on ice about 1.5feet snow well packed on ice ice approx 3 feet thick very colde light snow slight windnd ski doo tracks across river,02/13/2008 12:40:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE00072,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,good flow,03/13/2008 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE00417,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,SRD SAID THERE WAS AN OPEN LEAD D/S ALONG CUTBANKS SONDE SEEMED QUESTIONABLE AND PH SEEMED HIGH ICE THICK BUT COULD HEAR WATER SEEPING IN ALONG SURFACE,04/08/2008 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE00592,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,wind ne sludgy foam along the shoreline of banks small debris floating down river,05/08/2008 12:50:00,9105,532,FLUORIDE DISSOLVED,,0.07,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE00932,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"river very high lots of debris coming down river, logs. Raining in spots",06/10/2008 13:00:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE01437,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,wl high some small debris in river partly cloudy 40% clouds wind nw 10-15 20 degrees,07/08/2008 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.08,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE01804,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,,08/13/2008 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE02292,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"partly cloudy river low recent rain boat leaking oil creating an oil trail on river, sample u/s of this. metals ultra trace and bacti filled direct used carboy for the rest",09/09/2008 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE02776,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,sunny warm clear water level low no wind can see to bottom of river in middle very clear,10/02/2008 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE03788,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"CLOUDY, SNOW/RAIN, RIVER VERY LOW. LOTS OF FOAM AT SHORE LINE.",11/13/2008 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,08SWE03802,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,-15 20% CLOUD COVER SAMPLED FROM RIGHT BANK SOME FLOW OPEN LEAD IN MIDDLE,12/10/2008 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00014,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,NICE DAY FLOW WAS LOW SAMPLED CENTRE,01/13/2009 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00096,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"clear day, <5% cloud, direct filled VPP vials; trip blank ""atha @ boat launch"" and field blank ""atha @ carrot creek""",02/11/2009 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00312,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"sunny clear ~5 degrees no wind good sampling conditions direct filled metals,ultra trace (note clean bag fell in snow)",03/12/2009 12:15:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00393,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"90% cloud cover light wind, cut hole with chainsaw",04/08/2009 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00422,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,calm snowed in last 24 hours direct filled all bottles from Jon boat,05/13/2009 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00461,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,50% cloud cover 19 degrees flow level suprisingly high lots of turbidity,06/10/2009 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00556,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"Field unit pre-field calibration good, winklers (7.40) suspect due to organic interference. River is high but high water mark is 2 feet higher than current stage. Direct filled all bottles, large debris coming down river",07/16/2009 10:45:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00563,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,direct filled all bottles ne wind 20km/hr ~12 degrees 75% cloud cover loads of foeam on shore by boat,08/13/2009 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE00767,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,appears to have rained recently (2-3 inches in last 5 days) muskeg creek is flowing very slightly,09/09/2009 11:05:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE01139,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"water slightly turbid, very low even for this time of year. Wind calm, rain prior to sampling but not during, Rainstorm coming. Direct filled all bottles.",10/06/2009 13:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE01181,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,lots of slush pans of ice covering from bank to bank waded in to sample from left bank direct filled all bottles no snow in area some edge ice developing ~2cm thick,11/10/2009 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,09SWE01203,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"-30,clear sunny used carboy to fill all bottles",12/08/2009 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00029,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,-10degrees foggy direct filled all bottles under ice water clear good flow skidoo tracks across the river uptream of boat launch looked like lotsd of over flow on ice from creek,01/13/2010 11:45:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00056,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"Good flow at Centre upwelling and bobbing in hole direct filled with vet gloves hand filled winklers, no bucket calm sunny ~-1",02/11/2010 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.07,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00060,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,sunny clear skies lots of slush present after hole ws augered,03/09/2010 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00168,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,north wind ~20km/hr thin cloud cover sunny ~5 degrees direct filled all bottles sampled from lb river very low ~20-40ft of rocks/mud exposed small ice pans coming down the centre,04/14/2010 09:45:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00215,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"sunny 4 degrees 50% cloud cover calm, creek on rb flowing organic particles floating in river",05/06/2010 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00730,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,pesticide and bacti direct filled all other bottles from comp jug p/c with sun *burette may have been leaking therfore titrations may not be accurate*,06/09/2010 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00826,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,direct filled ultra trace Hg alot of brownish white foam along shore and at boat launch partly sunny ~20 WL is down ~1m from last visit.,07/07/2010 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE00986,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,cloudy ~15 degrees no carboy direct filled all bottles filled triplicate at same time water level higher lots of foam,08/17/2010 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE01625,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,raining +9 no wind wl dropped about one foot from last visit.,09/14/2010 10:50:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE01725,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,No comments on field sheet.,10/12/2010 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE01804,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,1,16,N,"smpled from left bank could not launch boat due to ice floating d/s ice approx 1 inch thick water level low.  Several Maxxam parameters are missing; Alkalinity, Mn, Fe, pH, Hardness, SO4, Na, Mg, Cl, K, TDS, Ca, Conductivity, HCO3, CO3, OH, reason was these parameters were missed in login at the lab and not discovered until it was too late to follow up.",11/09/2010 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABSA34,10SWE01823,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"completely iced over. small ice pans together good ice direct filled bacti, comped rest of samples",12/08/2010 12:15:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,0.0500,,,,,356,0.05,23
ABSA34,11SWE00001,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"SAMPLED SLIGHTLY RIGHT OF CENTER, SUNNY, LOTS OF RECENT SNOW.  Deleted field conductivity of 423.7 as it does not match lab value or TDS.",01/19/2011 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABSA34,11SWE00008,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"OVERCAST CALM ~-19 LOTS OF SKIDOO TRACKS. dIRECT FILLED BACTI, METALS AND ULTRA TRACE Hg, FILLED OTHER BOTTLES FROM CARBOY",02/09/2011 11:45:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.0500,,,,,356,0.05,23
ABSA34,11SWE00018,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,sunny blue skies ski doo tracks all across river crusty snow low flow,03/09/2011 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABSA34,11SWE00024,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Used 4L carboy to fill all bottles except metals & Hg. Forgot ring for intermediate sampling bottles, so used clean, long arm gloves to try and get as close as possible under ice to direct fill ICPMS-Metals & Ultra-Tr Hg bottles. River ice is very soft, starting to rot. RB was open and water was deep: couldn't get to ice from RB. Approached from LB: had to wade through thin ice & water, then onto white ice to get to center. Sunny day, ~+5 deg Cel.",04/12/2011 12:20:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,0.0500,,,,,356,0.05,23
ABSA34,11SWE00031,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128,N,"Quarterly Sample. Calm, no wind, 70% could cover. Some debris floating down river.",05/10/2011 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.07,mg/L,0.0500,,,,,356,0.05,23
ABS034,97SWE04191,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128,N,Sampled at winter road crossing instead of Old Fort site.  Yellow tint to water.,12/16/1997 12:00:00,9105,532,FLUORIDE DISSOLVED," ",0.16,mg/L,0.0500,,,,,356,0.05,23
