ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS003,89AB005501,SAS,RED,05CJ,5,AB05CJ0200,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE COMPOSITE",50.9,-112.35,0,13,,N,,10/16/1989 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,91AB006113,SAS,RED,05CJ,5,AB05CJ0200,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE COMPOSITE",50.9,-112.35,0,13,,N,,07/02/1991 20:30:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,91AB006115,SAS,RED,05CJ,5,AB05CJ0200,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE COMPOSITE",50.9,-112.35,0,13,,N,,07/23/1991 10:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,91AB006117,SAS,RED,05CJ,5,AB05CJ0200,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE COMPOSITE",50.9,-112.35,0,13,,N,,09/04/1991 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS003,91AB006119,SAS,RED,05CJ,5,AB05CJ0200,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE COMPOSITE",50.9,-112.35,0,13,,N,,10/02/1991 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,92AB007623,SAS,RED,05CJ,5,AB05CJ0200,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE COMPOSITE",50.9,-112.35,0,13,,N,,06/21/1992 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,93AB007361,SAS,RED,05CJ,5,AB05CJ0210,"CRAWLING VALLEY RESERVOIR, CELL 2 MIDDLE PROFILE",50.9,-112.35,0,1,,N,,01/20/1993 14:57:00,9107,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,358,0.02,0
ABS003,89AB005595,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,05/24/1989 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,0
ABS003,89AB005596,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,06/21/1989 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,0
ABS003,89AB005597,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,07/10/1989 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,89AB005598,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,07/31/1989 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,89AB005599,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,08/21/1989 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,89AB005600,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,09/18/1989 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,89AB005601,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,10/16/1989 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,91AB006134,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,06/05/1991 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,91AB006135,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,07/02/1991 21:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,91AB006137,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,07/23/1991 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,91AB006139,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,09/04/1991 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS003,91AB006141,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,10/02/1991 11:15:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,92AB007643,SAS,RED,05CJ,5,AB05CJ0220,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH COMPOSITE",50.86667,-112.36667,0,13,,N,,06/21/1992 17:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS003,89AB005605,SAS,RED,05CJ,5,AB05CJ0230,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH PROFILE",50.86667,-112.36667,0,1,,N,,02/21/1989 10:01:00,9107,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,358,0.02,0
ABS003,89AB005611,SAS,RED,05CJ,5,AB05CJ0230,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH PROFILE",50.86667,-112.36667,0,1,,N,,02/21/1989 10:07:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,0
ABS003,89AB005617,SAS,RED,05CJ,5,AB05CJ0230,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH PROFILE",50.86667,-112.36667,0,1,,N,,02/21/1989 10:13:00,9107,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,358,0.02,0
ABS003,93AB007374,SAS,RED,05CJ,5,AB05CJ0230,"CRAWLING VALLEY RESERVOIR, CELL 3 SOUTH PROFILE",50.86667,-112.36667,0,1,,N,,01/20/1993 15:46:00,9107,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,358,0.02,0
ABS142,05SWL50021,SAS,RED,05CJ,5,AB05CJ0630,"CRAWLING VALLEY RESERVOIR, COMPOSITE",50.93333,-112.35833,0,13,133,N,,07/27/2005 10:30:00,9105,532,FLUORIDE DISSOLVED," ",0.16,mg/L,0.0500,,,,,356,0.05,23
ABS142,05SWL51021,SAS,RED,05CJ,5,AB05CJ0630,"CRAWLING VALLEY RESERVOIR, COMPOSITE",50.93333,-112.35833,0,13,133,N,,08/09/2005 12:30:00,9105,532,FLUORIDE DISSOLVED," ",0.19,mg/L,0.0500,,,,,356,0.05,23
ABS142,05SWL52021,SAS,RED,05CJ,5,AB05CJ0630,"CRAWLING VALLEY RESERVOIR, COMPOSITE",50.93333,-112.35833,0,13,133,N,,09/21/2005 12:30:00,9105,532,FLUORIDE DISSOLVED," ",0.17,mg/L,0.0500,,,,,356,0.05,23
ABS002,84AB001985,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/21/1984 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,85AB001719,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,03/12/1985 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS002,85AB001722,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,09/30/1985 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,86AB000884,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,05/27/1986 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,86AB000887,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/11/1986 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,86AB000889,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,10/06/1986 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,88AB001468,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,06/13/1988 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,88AB001469,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,07/04/1988 12:00:00,9107,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,358,0.02,0
ABS002,88AB001470,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/02/1988 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.09,mg/L,,,,,,358,0.02,0
ABS002,88AB001471,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,09/06/1988 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.09,mg/L,,,,,,358,0.02,0
ABS002,89AB001668,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/01/1989 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,90AB000765,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,07/09/1990 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,92AB001081,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,07/28/1992 16:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,92AB001082,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/31/1992 15:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,93AB001209,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,05/24/1993 16:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,93AB001211,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/03/1993 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,94AB000817,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,05/30/1994 16:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,94AB000818,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,07/26/1994 16:30:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,95AB002296,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,06/05/1995 10:30:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,95AB002298,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/23/1995 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,95AB002299,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,08/28/1995 09:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,96AB000714,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,,N,,05/27/1996 08:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,356,0.05,0
ABS019,96SWE01217,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,08/13/1996 09:00:00,9105,532,FLUORIDE DISSOLVED," ",0.11,mg/L,0.0500,,,,,356,0.05,23
ABS019,97SWE01612,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,06/02/1997 09:30:00,9105,532,FLUORIDE DISSOLVED," ",0.14,mg/L,0.0500,,,,,356,0.05,23
ABS019,97SWE03171,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,Park ranger did not filter for any chorophyll.,09/02/1997 17:00:00,9105,532,FLUORIDE DISSOLVED,,0.21,mg/L,0.05,,,,,356,0.05,23
ABS019,98SWE01272,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,07/07/1998 10:30:00,9105,532,FLUORIDE DISSOLVED," ",0.17,mg/L,0.0500,,,,,356,0.05,23
ABS019,00SWE01319,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,"No visible algae on water surface, although algae in water column.",05/15/2000 13:30:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,.05,,,,,356,0.05,34
ABS019,00SWE02901,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,08/05/2000 18:30:00,9105,532,FLUORIDE DISSOLVED," ",0.07,mg/L,.05,,,,,356,0.05,34
ABS019,00SWE03407,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,09/16/2000 10:25:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,.05,,,,,356,0.05,34
ABS019,01SWE02382,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,08/09/2001 13:00:00,9105,532,FLUORIDE DISSOLVED," ",0.07,mg/L,.05,,,,,356,0.05,34
ABS019,02SWE01149,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,"Sample arrived june 26.  Warm and extreamly smelly, smells like something rotten.",06/26/2002 18:00:00,9105,532,FLUORIDE DISSOLVED," ",0.1,mg/L,.05,,,,,356,0.05,34
ABS019,02SWE02006,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,08/12/2002 15:00:00,9105,532,FLUORIDE DISSOLVED," ",0.06,mg/L,.05,,,,,356,0.05,34
ABS019,03SWE00933,SAS,NSA,05DC,1,AB05DC0130,"CRIMSON LAKE, COMPOSITE",52.45882,-115.04195,0,13,133,N,,06/19/2003 11:00:00,9107,532,FLUORIDE DISSOLVED," ",0.07,mg/L,,,,,,358,0.02,26
ABS002,77AB001080,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,06/03/1977 13:15:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,77AB001085,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,06/03/1977 13:20:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,77AB001089,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,10/24/1977 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,77AB001092,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,10/24/1977 13:05:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,77AB001095,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,10/24/1977 13:10:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001595,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/15/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001598,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/15/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001600,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/15/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001604,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,05/03/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001607,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,05/03/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,78AB001610,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,05/03/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001613,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,05/30/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001616,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,05/30/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,78AB001619,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,05/30/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001621,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,06/26/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001624,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,06/26/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001628,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,06/26/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,78AB001631,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,07/25/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001633,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,07/25/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS002,78AB001635,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,07/25/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001638,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,08/22/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001641,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,08/22/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001645,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,08/22/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,358,0.02,0
ABS002,78AB001648,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,10/16/1978 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001650,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,10/16/1978 12:05:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,78AB001653,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,10/16/1978 12:10:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,358,0.02,0
ABS002,86AB000890,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,03/11/1986 10:31:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,86AB000894,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,03/11/1986 10:35:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,86AB000897,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,03/11/1986 10:38:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,87AB000855,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,03/05/1987 10:01:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,87AB000859,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,03/05/1987 10:05:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,87AB000862,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,03/05/1987 10:08:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,88AB001472,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/23/1988 11:01:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,88AB001476,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/23/1988 11:05:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,88AB001478,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/23/1988 11:07:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,94AB000819,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/28/1994 17:10:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,358,0.02,0
ABS002,94AB000823,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/28/1994 17:15:00,9107,532,FLUORIDE DISSOLVED,,0.09,mg/L,,,,,,358,0.02,0
ABS002,94AB000825,SAS,NSA,05DC,1,AB05DC0140,"CRIMSON LAKE, PROFILE SITE 1 - AT CENTRE",52.45882,-115.04195,0,1,,N,,02/28/1994 17:17:00,9107,532,FLUORIDE DISSOLVED,,0.09,mg/L,,,,,,358,0.02,0
